id	filename	md5	size	state
fe9d3fa7-5e97-4731-89e4-393f0706fab1	TCGA-BRCA.2e3fb75f-065e-4db0-bddf-8bcc6c7ace38.absolute_liftover.gene_level_copy_number.v36.tsv	72696f8acf39043aa076eaac44ce541d	3431681	released
411adc22-cb09-4d6a-8cfc-a85c2eeb8b93	TCGA-BRCA.ee9ecf8c-e528-40b6-a196-eb1f2689a397.absolute_liftover.gene_level_copy_number.v36.tsv	fd916ba43caed3a40ca856f5bad22be8	3431180	released
e556550a-ccb7-493b-b1d4-3f8976df09bb	TCGA-BRCA.cf180187-bd5a-468e-8560-da1e48441b52.absolute_liftover.gene_level_copy_number.v36.tsv	709a0aaebb2f3cbdce438020c8dd973f	3431930	released
2d16b276-7fea-4b49-adbd-526dcd7cf19f	TCGA-BRCA.7304a16f-da9e-4769-90e7-8bf1439fbfb1.absolute_liftover.gene_level_copy_number.v36.tsv	1ca63d1420f2811da2fcd02c685e44ef	3436415	released
b58b1f95-046e-422c-b174-fff58da2f689	TCGA-BRCA.d3063866-3dfe-4bb7-a0ae-e59b059dc816.absolute_liftover.gene_level_copy_number.v36.tsv	d3b51f4a0cbf0e9bf7b27a10f802bca4	3431546	released
857a2f94-3880-4544-b157-80f9b1e52e63	TCGA-BRCA.7e96d825-cf43-4caa-b6be-9a972e9295f3.absolute_liftover.gene_level_copy_number.v36.tsv	be1e6862db113d602384f4222937c31c	3431720	released
5d07c05a-00e1-4071-9d31-3fe137db086b	TCGA-BRCA.b88956ed-4bc5-44f9-9995-2cef9c30391f.absolute_liftover.gene_level_copy_number.v36.tsv	93c814c6f27b6dc15749e95f5118eaab	3436385	released
bd344406-f57f-4603-84a8-c92f82f2f6e8	TCGA-BRCA.1dce5c12-1c51-4544-b148-7d313826a491.absolute_liftover.gene_level_copy_number.v36.tsv	58cf4d3665f2ef5e2fa6b65a31121014	3429908	released
3934fa75-fc59-488b-970b-c46025ff56cc	TCGA-BRCA.18114439-8780-438d-a7cc-50b73533b619.absolute_liftover.gene_level_copy_number.v36.tsv	cf0e88695b5d6b24b6c72a02d6774f18	3432851	released
e26abc28-15b0-4832-bd02-43c5dd0b55e8	TCGA-BRCA.52dbb525-a0ad-4dce-bb51-650f97510c6e.absolute_liftover.gene_level_copy_number.v36.tsv	4db4d28e16e4f03ecb72fee1cbac6780	3437000	released
1ffc78ca-3c30-4b7d-9b5c-0ab396f8d6e0	TCGA-BRCA.0a049359-6f7d-44c2-8a8a-3867fb4d87e1.absolute_liftover.gene_level_copy_number.v36.tsv	4f01b1ffaa137ab92098d88a3b68d7e6	3436523	released
d5f8709f-0db8-4dee-bd58-6d2017a20cbc	TCGA-BRCA.c76440c7-2213-4933-b79d-d832910334ea.absolute_liftover.gene_level_copy_number.v36.tsv	07c9900219e424ee8e1ed0e332279054	3432941	released
7cbfd253-35a0-4598-bb95-6707150a91ae	TCGA-BRCA.586f3601-cf46-45d6-9efd-a80482519e58.absolute_liftover.gene_level_copy_number.v36.tsv	8328dc0a0296c033b348945390137765	3429815	released
09e1bdde-0657-4c30-ab4c-02c15ae3bd2e	TCGA-BRCA.e6031cb7-3b18-4a8e-a40a-c1c86066b9a1.absolute_liftover.gene_level_copy_number.v36.tsv	c04a8f2aaa8442092fc8d61770fe8622	3435662	released
9319892d-db65-4d46-b54c-f2179975f8d2	TCGA-BRCA.970819ce-f25d-4f05-98d7-7b3a22b92558.absolute_liftover.gene_level_copy_number.v36.tsv	b482d3497a47ed95323f323c8a992b1a	3431432	released
12c7946e-1c4d-411f-bd8d-5f0680e124cf	TCGA-BRCA.02600c52-6742-4d06-b417-16694f0c026b.absolute_liftover.gene_level_copy_number.v36.tsv	6672b15a15b07537d6f315f49e8a46d7	3437351	released
4cdc9bbf-955c-4d03-a2c3-6b84ad337f29	TCGA-BRCA.e52f1f1f-dfed-49b5-a7f2-f81e0af3c810.absolute_liftover.gene_level_copy_number.v36.tsv	bbcadde181a0e54bd123294b851e6e48	3433270	released
6cfd493e-9343-463a-ba9f-4305022c8150	TCGA-BRCA.93f09df2-f3c1-43d6-9c79-4751740bfa45.absolute_liftover.gene_level_copy_number.v36.tsv	f38dbe029d732527a94d36bf7a50a43d	3430607	released
899603c7-5f52-449d-a725-5c1342c0b448	TCGA-BRCA.7145e63d-79f8-4a72-8571-9065d51c8f8e.absolute_liftover.gene_level_copy_number.v36.tsv	02f4a40572736c1893d5b5a83b227f22	3431354	released
7846520d-3fca-4c4c-a2f9-9788a3774420	TCGA-BRCA.e69d3fc4-7639-471d-9a76-41e20afd4b62.absolute_liftover.gene_level_copy_number.v36.tsv	bb5021003cc8c180c1cfc8eb4147b5fb	3430625	released
420beea2-1a34-4f6c-832a-916bb76bbeb9	TCGA-BRCA.3f92a9cb-5bd0-44b4-bc75-efe4b8c29b92.absolute_liftover.gene_level_copy_number.v36.tsv	2b817dd2c05940b885d8842f47967a26	3432002	released
5bde9e9d-210f-4cee-a1a7-d7d87dd5642a	TCGA-BRCA.b6a2cace-5fb3-440b-8647-08548b388755.absolute_liftover.gene_level_copy_number.v36.tsv	916f83547a60be7f8cd1a7ae336c7285	3432428	released
04c9a004-9d4a-4a72-9628-844980ab8462	TCGA-BRCA.a18c840d-01e1-4827-a756-46e677b5def8.absolute_liftover.gene_level_copy_number.v36.tsv	01073564893bfef6ab3160ca07ba6d1e	3430532	released
033802f6-b3b9-4e68-a801-fd644d2640e1	TCGA-BRCA.ce822227-cbde-4263-9264-71ef718916ea.absolute_liftover.gene_level_copy_number.v36.tsv	09f706c00d1b9f79912fcca64c06db3f	3433031	released
247f4654-c262-40f1-a876-635d2fa229f2	TCGA-BRCA.aa0e910d-28fb-41f0-b545-601feb989ee1.absolute_liftover.gene_level_copy_number.v36.tsv	6f49f4147e9f01fa7338abe617625af9	3429812	released
702f42ba-59ac-420a-a79c-958ca0a2a197	TCGA-BRCA.9bd1f34e-2bf1-45d9-8553-9abc40c3c175.absolute_liftover.gene_level_copy_number.v36.tsv	9fb0832abafb66cc059903948690792b	3431810	released
9c266c99-93ba-49cd-b5bd-ed0ab1e516c2	TCGA-BRCA.5e5b667c-4179-45ba-882c-21d35684ae1a.absolute_liftover.gene_level_copy_number.v36.tsv	12418bbc8d739392b2c4fb609c94bc80	3435548	released
f56888fc-ea82-440e-b205-16b752d0f5ff	TCGA-BRCA.daf25698-598f-4efb-b1b5-6083d673b63f.absolute_liftover.gene_level_copy_number.v36.tsv	b003c84485bcde6541587c382495b22a	3431780	released
0d534773-e841-4a28-91c4-d4178e566220	TCGA-BRCA.589febe7-e680-4541-b582-d8eeade0625d.absolute_liftover.gene_level_copy_number.v36.tsv	355d167ecff16f46eef163515cc37fff	3434690	released
1c0eb526-d449-4a43-9e05-65d4f4d77075	TCGA-BRCA.de7f658d-2508-4621-afcd-c64ba3e554d2.absolute_liftover.gene_level_copy_number.v36.tsv	79a2d3899e1ffe77c063721710c6d803	3430829	released
43411bbd-251c-40be-b2d6-8039421b9f5c	TCGA-BRCA.b18d3669-3d80-4c66-b979-0d7e8541b509.absolute_liftover.gene_level_copy_number.v36.tsv	c42a2074d489d6125d002a2ee982572e	3430220	released
ef4b63b2-15ca-4403-82b3-3d4803be368e	TCGA-BRCA.ef16eca9-6bfa-4db1-860a-adccb484d2b3.absolute_liftover.gene_level_copy_number.v36.tsv	da877963abb2ba114ced7728eee30fa1	3432809	released
1d71b417-ee5e-4d92-aa6f-5601e8f29aa1	TCGA-BRCA.4cd8277c-8a70-44e6-b491-cd35c63408db.absolute_liftover.gene_level_copy_number.v36.tsv	bbd996a2597c81136d348a7ec9789919	3431234	released
d5b3a491-d625-4526-bb70-a18df651b59a	TCGA-BRCA.82a8cdff-ba8d-4eb6-ae65-4881a10abc7a.absolute_liftover.gene_level_copy_number.v36.tsv	ca89a2ba20095586f2ed660663956058	3435863	released
b5950f0f-b54c-4ee0-aaa4-8bdd43c5895e	TCGA-BRCA.33bfefcb-2e9c-4f68-a9e7-3a3ecf8d7e59.absolute_liftover.gene_level_copy_number.v36.tsv	df0879cb3448e597102bc46d547ff721	3429977	released
cee59ade-db47-4e98-b9f8-2c897aa825c5	TCGA-BRCA.2b37e86a-a7a9-445f-afec-7393f19360ff.absolute_liftover.gene_level_copy_number.v36.tsv	642a41971389d747ea37e82b987bc714	3433154	released
aa66c355-63c6-413a-9aa8-4cd4134934a0	TCGA-BRCA.34c5238e-d4ee-424c-976c-0f9bbfb1e0bc.absolute_liftover.gene_level_copy_number.v36.tsv	9406356fee038b166e55f1411779c3ce	3430730	released
a2cecdee-1d22-4af1-8bea-79dd161d88e9	TCGA-BRCA.8d301711-4802-4905-ac86-8b13a545e414.absolute_liftover.gene_level_copy_number.v36.tsv	e06734b3659104f5f12fc5f9177a7db2	3432479	released
d449ee98-6ad6-43f5-9447-1d162c028d6e	TCGA-BRCA.f0443dd8-df97-44bb-bc63-5667adfe093c.absolute_liftover.gene_level_copy_number.v36.tsv	23914f2daac0440fde23db7e1b280df6	3432431	released
48668db9-59e8-4b13-ac62-a6ea3c6b774d	TCGA-BRCA.71bafb6d-c0cd-499e-98cb-12bca4360593.absolute_liftover.gene_level_copy_number.v36.tsv	9f51927866329e29f36e922ec3bf8a13	3435476	released
f4a43357-e306-4994-ba56-fd19c1a9729d	TCGA-BRCA.20428d6b-edda-4596-af5d-2ae057ba9bbd.absolute_liftover.gene_level_copy_number.v36.tsv	3b86f71c479a40292bbc12d2ada4864c	3431927	released
ea13cd15-1504-437d-a44b-0394728b2d2a	TCGA-BRCA.818dbfb5-8c4a-44d1-a44d-6cb138dadca6.absolute_liftover.gene_level_copy_number.v36.tsv	c1f2e649efa9558026c40f9a31df8a07	3429341	released
5fe07047-7c5c-495b-96fe-d85e0221c5a3	TCGA-BRCA.c7976361-e689-44f1-9e5a-2a07064f2f95.absolute_liftover.gene_level_copy_number.v36.tsv	18aceb13bdee2840e213108286258760	3431951	released
bcd4bb61-b0db-40ad-a127-cddf068c856d	TCGA-BRCA.2d4cf2b5-75ed-40f3-b2e7-a32bde10b1f2.absolute_liftover.gene_level_copy_number.v36.tsv	9cb78fbb0c74f02f25298f6623a1fece	3431087	released
70a83f56-6f2e-4736-8edf-4e0d4b46ba35	TCGA-BRCA.6b688e59-a222-4068-8b2b-71494fdfde17.absolute_liftover.gene_level_copy_number.v36.tsv	ba4e5524eb49356c875e07ec6393b00a	3432911	released
b6983227-c78e-41d6-96b0-477b066df598	TCGA-BRCA.5994c06d-ee9b-4ead-b3d1-2e1f286f7d6d.absolute_liftover.gene_level_copy_number.v36.tsv	bc01c16c92a66375cd5a780682a95023	3430907	released
d907def3-e842-4ef2-b09f-dce0e8d781f5	TCGA-BRCA.d8a0163f-045f-415c-a456-4ae0cf0e307e.absolute_liftover.gene_level_copy_number.v36.tsv	b10c16552b9d421201beb3d4b1e2e09b	3433046	released
7c078b81-24ef-42f6-8696-159c6bca2da3	TCGA-BRCA.7a83fa45-d75d-40c9-a35a-2f6b5e1e70ee.absolute_liftover.gene_level_copy_number.v36.tsv	dfafe2886d2719185b46883927d90151	3430835	released
60ad962d-3fb8-4c90-8112-09d60e24730c	TCGA-BRCA.2c4bb4d1-3f75-4aa5-aec3-c402ba52579e.absolute_liftover.gene_level_copy_number.v36.tsv	bb16e517da9f34360401a5386b0b6e68	3431942	released
6278204a-5440-406b-b8ac-1f7acfeda73b	TCGA-BRCA.8e008f46-3426-4b3f-b9bd-57f4b0ae24c6.absolute_liftover.gene_level_copy_number.v36.tsv	fdd00f28eb16e6d81158e152b311ea89	3431900	released
7150fff4-953c-4b75-b016-e8e15f049c25	TCGA-BRCA.315dad75-6b4f-456f-be6e-77b9d066beb4.absolute_liftover.gene_level_copy_number.v36.tsv	b15219491ad1b1dd4dd2da04fc4eecc0	3431522	released
6cf61f6d-cb90-4f72-9200-0f877898cc00	TCGA-BRCA.ffb216a3-2131-42ce-97ba-9a4fb4ad0a69.absolute_liftover.gene_level_copy_number.v36.tsv	416f6c205b896415b203789a64c4ea0b	3431744	released
eb2c269f-582c-4fc1-8706-ff2034ba588a	TCGA-BRCA.401a4b1d-1f1d-4d3c-b330-02fb9ba433d3.absolute_liftover.gene_level_copy_number.v36.tsv	509597571ca16b6fc9ee64f6f240df7c	3431348	released
4f052467-202e-461c-b7fb-cb9243ab621e	TCGA-BRCA.07321363-1d47-430a-a3ce-ec16f9b52d3a.absolute_liftover.gene_level_copy_number.v36.tsv	eb7813571026672330630e09e9dcdc45	3431576	released
53262398-b5ae-4afc-8513-1ef523987d26	TCGA-BRCA.1a425572-ceb5-4f65-89c4-8fb8bc4c648e.absolute_liftover.gene_level_copy_number.v36.tsv	d3c4a8a78d142f1d6e09d4312759a591	3431537	released
615a09f9-728a-4431-b1f6-28457cd19648	TCGA-BRCA.f532e691-9f2f-4535-b6ab-00ff42e14176.absolute_liftover.gene_level_copy_number.v36.tsv	7cf493cda2e4a6c9896f89cdba55208e	3432320	released
0bebf977-15c6-4a8c-9be7-d040c3963316	TCGA-BRCA.cec10976-a9f7-47cf-b7b4-a9e04ef7d6c9.absolute_liftover.gene_level_copy_number.v36.tsv	10c85965726a1b6ed7ae1fdc914f35e0	3429266	released
b917aacd-80bf-4daf-a34c-c2a119e81f18	TCGA-BRCA.317d4bae-a933-41ef-ab8a-d4fbb6de5285.absolute_liftover.gene_level_copy_number.v36.tsv	0629210d8466451a42dc55c6795eb4e8	3436226	released
d8421ca1-b765-4e3d-85ed-517a5a5f698c	TCGA-BRCA.17076dfd-f38a-4894-b39e-f732f4a0823a.absolute_liftover.gene_level_copy_number.v36.tsv	4fa44663b1b2ecc96cd1118c93640022	3432008	released
9adf804a-f87c-4ce0-b602-9491d4dedd1a	TCGA-BRCA.0509eaa2-2671-4c59-b98b-200a6132cede.absolute_liftover.gene_level_copy_number.v36.tsv	f1fbb831bda21fa61737a549c092bd73	3431675	released
e640e531-7ff7-4472-994f-364b73ff3bf5	TCGA-BRCA.7266b08c-75d0-4307-9852-73fc482f5644.absolute_liftover.gene_level_copy_number.v36.tsv	e6c6c023e7f87c96933aa20f4f900358	3436640	released
615241cf-677d-4dd6-9489-457fd8f7273e	TCGA-BRCA.d2046f6d-cec0-4e39-a437-8be0a260cfa4.absolute_liftover.gene_level_copy_number.v36.tsv	d5e379cbf404031f176bb4859a1d907f	3430853	released
9e9223c2-ff65-4d52-8fc2-6e0a97a0bf7d	TCGA-BRCA.73cfbf43-5452-47f9-9a59-6b985e15d66c.absolute_liftover.gene_level_copy_number.v36.tsv	98c3620fd672d54d51bb4323c59772b1	3435728	released
31fc25ed-044b-4044-b118-5a4c1eb51a88	TCGA-BRCA.cbcffc05-aa0d-493e-a5e3-47bbb833af4c.absolute_liftover.gene_level_copy_number.v36.tsv	d9e7d58f5c31276980cfd171c541003e	3434045	released
1b699a8c-300a-4943-a08b-233d7b2820f0	TCGA-BRCA.0d98d3ff-375a-4f82-ba8e-734a8a8fc17e.absolute_liftover.gene_level_copy_number.v36.tsv	c4ec6d06762cb1368ca8989b27aff8f6	3430856	released
a6045e1f-fc18-439d-8f80-f2ed1c5a0933	TCGA-BRCA.fd45dc6f-bce7-4005-b1e7-be2b2b7dbbca.absolute_liftover.gene_level_copy_number.v36.tsv	b7550beab000d028a2d509c84fc2e275	3432170	released
0accb7ea-c6f8-4d2c-9c52-e4b4105d7666	TCGA-BRCA.02bde32b-37e9-4768-9222-aba698b4ef49.absolute_liftover.gene_level_copy_number.v36.tsv	f7e1a2913008cd68b0df3105d5a89ec2	3433100	released
69640f86-5300-4da5-946f-bacde8d03524	TCGA-BRCA.fb59b402-77cf-4eac-aaf8-4ebaf715acbb.absolute_liftover.gene_level_copy_number.v36.tsv	4ea40188cec9baf8f8e2abe4ea6eacc2	3433157	released
af075d11-8633-4d59-93a2-3c8d1a6ad20c	TCGA-BRCA.2cd3acc2-31e5-41b3-9db4-baad97c03990.absolute_liftover.gene_level_copy_number.v36.tsv	18706bb29876d8e9e81cace0a450f2e4	3432473	released
54892bc2-98fd-446f-9876-42024e8fb7be	TCGA-BRCA.b53f403a-449d-4a77-891e-562a0ce6ff75.absolute_liftover.gene_level_copy_number.v36.tsv	56b4b598092763bc1ef0c0a4577e82de	3436475	released
8491c00f-f2b4-4916-827c-972e3fca7ffe	TCGA-BRCA.31afcf05-454e-40db-99db-c2ad7828d87f.absolute_liftover.gene_level_copy_number.v36.tsv	966052afff0bdd3c3e5c6eff2c7448d5	3432551	released
405bce9c-4480-4ae2-ac61-d000a13adae5	TCGA-BRCA.01a1e8a0-51e3-400b-81dc-581a93199892.absolute_liftover.gene_level_copy_number.v36.tsv	96473ee0c70b6ea1667a2eb7c5a2d844	3430877	released
cfcfc0c1-98b8-4517-9a09-a6ee605cfd8c	TCGA-BRCA.954517bf-4fed-4279-9e69-f036b0a48858.absolute_liftover.gene_level_copy_number.v36.tsv	69d6bc5a3359f3cfa222187100c61fee	3432920	released
23307143-14ac-424a-8eb9-03cb1fa6c3d4	TCGA-BRCA.109817fb-aa2e-4ac8-8bac-a8c6f0d93551.absolute_liftover.gene_level_copy_number.v36.tsv	728ed57f602cf63ff256fc9a4c00b3e6	3432419	released
557ca0cb-0afe-42e4-be2a-26d2ebc13300	TCGA-BRCA.1ec0101f-dc3b-4d2e-b182-b70350f92562.absolute_liftover.gene_level_copy_number.v36.tsv	d91c522c193c83da7bb8a51b44fb7e9a	3432089	released
e39378d4-0fbf-411c-be7f-98583fb2d135	TCGA-BRCA.f6743da4-ebb2-4223-ba29-2b1a0859181f.absolute_liftover.gene_level_copy_number.v36.tsv	f4fccbd90df9dbbec6ac82f0d8c50b45	3429635	released
24bea117-9ea7-499c-baa9-69f5b1bec4bb	TCGA-BRCA.e08e1eac-89df-42a3-b202-2280c39146d5.absolute_liftover.gene_level_copy_number.v36.tsv	541c01a112e58ce6b9a9e2d2d1b267f6	3432782	released
7e5125f0-c48e-4e0a-8b4d-36014152f150	TCGA-BRCA.2def89d4-9863-4170-880b-4fec28a1465b.absolute_liftover.gene_level_copy_number.v36.tsv	344340eb05920ae5a815a852d34b7bc6	3430223	released
033d835d-bc95-46f1-abcc-d63bf197eb52	TCGA-BRCA.04174e2d-2241-4ac5-a0b1-653b8fd41db9.absolute_liftover.gene_level_copy_number.v36.tsv	1b37e324bfd0a80b3b55b0b7324ef800	3431486	released
81d09679-b113-4e53-afca-f5eaf22c86bf	TCGA-BRCA.8f111081-c896-403e-b965-65d3e3a9ba62.absolute_liftover.gene_level_copy_number.v36.tsv	a1ca4ba7c893331a5320e868cddb5898	3431447	released
88ce8767-46dc-45e1-b3f8-9966ac0b94b5	TCGA-BRCA.9c9304d2-57bc-42b3-91ae-e4671165e030.absolute_liftover.gene_level_copy_number.v36.tsv	b2d3722c7c38e0212390e6aa9f3dbab5	3430700	released
8c91e6a7-c7bf-4fb6-8d7a-d30b223727b7	TCGA-BRCA.907f10f6-a879-43a8-9136-e943b896144d.absolute_liftover.gene_level_copy_number.v36.tsv	df6d579b90b767112e9bd9c0a36e28d4	3432209	released
80f4b932-764a-4d0e-819b-e3ceddda5787	TCGA-BRCA.5494421e-ace6-4315-8337-edbd09f2e30e.absolute_liftover.gene_level_copy_number.v36.tsv	c03d92225936fb50f260468c4bb9937b	3430226	released
3d143e7d-866e-49ba-90cb-34f2a9d5d64c	TCGA-BRCA.5a5c03bd-ebac-4ee3-b6dd-d5d488bb5611.absolute_liftover.gene_level_copy_number.v36.tsv	4cdb099eab32843e048134e359d4394e	3432440	released
5698eebf-6a37-49d3-83d1-829f7e26af1c	TCGA-BRCA.a9358498-02cf-4073-89bd-7c6add6e4120.absolute_liftover.gene_level_copy_number.v36.tsv	f78aa4657aa6e4e6f396a41b34d65878	3429647	released
b736ca6e-53b4-4074-a446-4085aaf5a23b	TCGA-BRCA.768075b7-62ca-4f16-b1a6-7700c94a146b.absolute_liftover.gene_level_copy_number.v36.tsv	f31b21fa1ad374af4542255310c57d4f	3431906	released
2700f84f-7f7c-42a4-89b9-9b9b3e58675d	TCGA-BRCA.9ba65dff-5f6c-4d9e-8e58-8350a7c1dcbe.absolute_liftover.gene_level_copy_number.v36.tsv	e850e65d8450d485d39b5787ab5e8ea9	3433745	released
6b7d46ff-e3ae-4069-a1d0-82db8238ec7f	TCGA-BRCA.bd4d930e-0848-48c1-8b03-c04a986f22d8.absolute_liftover.gene_level_copy_number.v36.tsv	327f516f266a8aab7276577adfbfc59c	3430916	released
fba15a9b-02d3-4b7d-9dc3-f0f11bd9f278	TCGA-BRCA.80ffdd30-9845-4ee5-8f68-f272c0b0b1f5.absolute_liftover.gene_level_copy_number.v36.tsv	3442f299bc1070e8beeac6f4b5bf4129	3429833	released
74e82f08-ccf4-4d80-9166-55700719d6ce	TCGA-BRCA.1e086721-663c-47b9-9753-a468d2b1df1b.absolute_liftover.gene_level_copy_number.v36.tsv	0070a76a2c988ad1cc38f5bb7b92f5dd	3430190	released
a0d4dd1e-cf53-424d-8a1e-dc2d4fd403b0	TCGA-BRCA.0a9860d2-bf4a-4951-8bec-e9106594a1e8.absolute_liftover.gene_level_copy_number.v36.tsv	f5c74a2c60875ce3babfd6dca1afbaa8	3431771	released
7c04fd44-5108-428a-94bf-24b0d85aa57d	TCGA-BRCA.be4a4bb4-c86e-4dce-9c49-9f71eba44d32.absolute_liftover.gene_level_copy_number.v36.tsv	6d6dd2c3fef3b6edebfc7cb29efb6826	3430220	released
73e08461-e315-4e7f-a93b-0d5c7df5238e	TCGA-BRCA.7a2353f9-e0cf-4231-8c96-1799f9547328.absolute_liftover.gene_level_copy_number.v36.tsv	9d5f95e3112e751497a27386b4987933	3430394	released
b6452d83-331d-4529-b4ba-e68ff36a8e23	TCGA-BRCA.938700b3-a62c-4bb7-886f-7b01dc98e33b.absolute_liftover.gene_level_copy_number.v36.tsv	79fcd82480dd8a37f9bca256a011fd24	3436808	released
203d766a-56d2-4a7a-833b-7f1cef4faf24	TCGA-BRCA.11491d25-c862-49e4-8e23-ebbed8e1d87b.absolute_liftover.gene_level_copy_number.v36.tsv	df2596ad2da4298978198c3eff8b2b21	3431627	released
